channels,n_back,max_iter,post_optimize,time_mean,time_std,time_min,time_max,n_repeats
6,5,20,True,0.9389778999146075,0.0009121002806637691,0.938090099953115,0.9405531999655068,5
6,5,20,False,0.9376979599706828,0.0016616810263952574,0.934910399839282,0.939722300041467,5
7,2,1,True,0.015223339991644025,0.0001065736162628478,0.015108800027519464,0.015422499971464276,5
7,2,1,False,0.015413799975067376,0.00025129560544967847,0.015147200087085366,0.01585159986279905,5
7,2,5,True,0.08446804005652667,0.0004809731733527103,0.08377850009128451,0.0852725999429822,5
7,2,5,False,0.08438389990478753,0.00018161139144395544,0.08413459989242256,0.08454660000279546,5
7,2,10,True,0.16958101992495359,0.0006608968041350895,0.1685648998245597,0.17053639981895685,5
7,2,10,False,0.16967460000887513,0.0005567260327705101,0.1688023000024259,0.17041129991412163,5
7,2,15,True,0.2586090600118041,0.001956627697910575,0.25670630019158125,0.2621631999500096,5
7,2,15,False,0.259945120010525,0.00426721961969071,0.2566136000677943,0.26816749991849065,5
7,2,20,True,0.3415431599598378,0.0011030643428844296,0.3400387999136001,0.3432022000197321,5
7,2,20,False,0.34091880000196395,0.0010756548261695016,0.339413900161162,0.34197079995647073,5
7,3,1,True,0.036961240042001006,0.000786456525388177,0.03605569992214441,0.03839000011794269,5
7,3,1,False,0.03722357996739447,0.0009434254211202416,0.036066100001335144,0.038363799918442965,5
7,3,5,True,0.1403207999654114,0.00020994058986675701,0.14003269979730248,0.140643100021407,5
7,3,5,False,0.14035793994553386,0.00040625001851866006,0.13993119983933866,0.1410795000847429,5
7,3,10,True,0.27117184000089767,0.0021354906287920587,0.26860859990119934,0.2741616000421345,5
7,3,10,False,0.274708419945091,0.0025009078066743806,0.2718926998786628,0.2779765999875963,5
7,3,15,True,0.3979014000389725,0.0017597789336654265,0.39591670013032854,0.400663600070402,5
7,3,15,False,0.3970951000228524,0.0009558428732107872,0.39571160008199513,0.3984693998936564,5
7,3,20,True,0.5282538000494241,0.0039487839378943655,0.5250552000943571,0.5360012999735773,5
7,3,20,False,0.5300265000667423,0.007657520956746622,0.5207133002113551,0.5385259999893606,5
7,4,1,True,0.04440566003322601,0.0004973528781317807,0.043672199826687574,0.04522450012154877,5
7,4,1,False,0.04432327998802066,0.0005274515812688757,0.04347910010255873,0.04488449986092746,5
7,4,5,True,0.20419312003068626,0.0024532952481837508,0.20175100001506507,0.20878840005025268,5
7,4,5,False,0.20275171999819577,0.0011462143240506312,0.20115149999037385,0.20457429997622967,5
7,4,10,True,0.41203014003112914,0.0020342925088299435,0.40909710014238954,0.4153256001882255,5
7,4,10,False,0.4125107600353658,0.0013805278884736459,0.4101065001450479,0.4141184000764042,5
7,4,15,True,0.6263970599975437,0.009416353666349986,0.6147252998780459,0.6346510001458228,5
7,4,15,False,0.6219525600317866,0.007618601573571679,0.6140757999382913,0.6362350999843329,5
7,4,20,True,0.8348652599845081,0.01089334434393533,0.8185455000493675,0.8493704998400062,5
7,4,20,False,0.8271446200087667,0.002093692695493496,0.8238361000549048,0.8292700001038611,5
7,5,1,True,0.052092819940298796,0.0008009258328533939,0.05110540008172393,0.05346059985458851,5
7,5,1,False,0.05110519998706877,0.00037010396144106954,0.050631700083613396,0.05173459998331964,5
7,5,5,True,0.25950713995844127,0.001533839739302411,0.2568206998985261,0.2610251000151038,5
7,5,5,False,0.2572405599988997,0.0016365047015396168,0.25556989992037416,0.26008090004324913,5
7,5,10,True,0.512042579986155,0.0009929810316568666,0.510622899979353,0.5133939001243562,5
7,5,10,False,0.5208589000161737,0.01019091490742859,0.5103690000250936,0.5369315999560058,5
7,5,15,True,0.7770950000267476,0.011843720533164999,0.7636800000909716,0.7959261999931186,5
7,5,15,False,0.7578072600532323,0.0038214541862696626,0.7542906000744551,0.7652458001393825,5
7,5,20,True,1.021755679976195,0.0027292925309665185,1.0192442999687046,1.0266136000864208,5
7,5,20,False,1.022595140011981,0.00931316851926626,1.0113602001219988,1.0380492999684066,5
8,2,1,True,0.015287140011787414,0.0002884088664922336,0.014959099935367703,0.015757800079882145,5
8,2,1,False,0.015202939976006746,0.00030861229857162754,0.014934100210666656,0.015798899810761213,5
8,2,5,True,0.09365554000250995,0.0007881895952532261,0.09241300006397069,0.09468149999156594,5
8,2,5,False,0.0937593599781394,0.0017239932187627911,0.09238509996794164,0.09708820004016161,5
8,2,10,True,0.19745908002369106,0.000832325645204769,0.19587219995446503,0.1983179000671953,5
8,2,10,False,0.19767154003493487,0.0011846349723730924,0.1961870000232011,0.1991336999926716,5
8,2,15,True,0.2925065199378878,0.0018327103550100563,0.2905128998681903,0.29570549982599914,5
8,2,15,False,0.29391719996929166,0.0012356317541701476,0.29235669993795455,0.29565400001592934,5
8,2,20,True,0.38844643998891115,0.001551171712742903,0.3862536000087857,0.3906847999896854,5
8,2,20,False,0.390937320003286,0.0028773759931338817,0.385388599941507,0.39344330015592277,5
8,3,1,True,0.02420019996352494,0.0001149511294707696,0.02406720002181828,0.02440820005722344,5
8,3,1,False,0.024598719971254467,0.000548015033264716,0.02394290012307465,0.025453099980950356,5
8,3,5,True,0.1577207399532199,0.0006530658955999729,0.15674979984760284,0.15854699979536235,5
8,3,5,False,0.15748668001033367,0.0008738024325780601,0.1562162002082914,0.15845820005051792,5
8,3,10,True,0.3191614199895412,0.0028446346892028874,0.3166494998149574,0.32472350005991757,5
8,3,10,False,0.3272800200153142,0.001582062570163183,0.3253287998959422,0.329243800137192,5
8,3,15,True,0.48788169999606906,0.008202296614338337,0.4808263999875635,0.498232799815014,5
8,3,15,False,0.48282560002990066,0.0029923944137297378,0.4805751000531018,0.48872580006718636,5
8,3,20,True,0.6541202999185771,0.00937816550153952,0.639144399901852,0.662868799874559,5
8,3,20,False,0.6425706200301647,0.00846649021625218,0.6345995001029223,0.6589474999345839,5
8,4,1,True,0.03260436006821692,0.0002101533226614979,0.03235530015081167,0.032986999955028296,5
8,4,1,False,0.03302266001701355,0.00046496740305049873,0.032350500114262104,0.033570799976587296,5
8,4,5,True,0.2165872999932617,0.0010242175616349707,0.21538039995357394,0.2184399999678135,5
8,4,5,False,0.2187168799340725,0.0007278937859331983,0.2174577999394387,0.21968879993073642,5
8,4,10,True,0.4347335800062865,0.0035281656899246506,0.4307331999298185,0.4400789998471737,5
8,4,10,False,0.42967544007115066,0.00772342632677207,0.4222036001738161,0.44442060007713735,5
8,4,15,True,0.6143173000309616,0.0013949415564427831,0.6124873000662774,0.616278599947691,5
8,4,15,False,0.6157884599640966,0.001629852911966312,0.6142651999834925,0.618799100164324,5
8,4,20,True,0.800216759974137,0.00150011351322022,0.7976760999299586,0.801861000014469,5
8,4,20,False,0.8137504999991506,0.012530065494029609,0.7991987999994308,0.8288334000390023,5
8,5,1,True,0.040379439992830155,0.0003142527042292305,0.03993629990145564,0.04086920013651252,5
8,5,1,False,0.040446519991382955,0.0007497390068194036,0.03961509978398681,0.041453400161117315,5
8,5,5,True,0.2853338999673724,0.011058944318033257,0.2774578998796642,0.3071623998694122,5
8,5,5,False,0.27802229998633265,0.001276162706850469,0.2767191999591887,0.2803561999462545,5
8,5,10,True,0.5659160200040787,0.001817029509207971,0.563411699840799,0.5688678999431431,5
8,5,10,False,0.5706977199297398,0.0042446509785152,0.5632517000194639,0.5756254000589252,5
8,5,15,True,0.8734922400675714,0.00456561704903948,0.8676515000406653,0.8816510001197457,5
8,5,15,False,0.8946652200073004,0.017477293774182855,0.876159799983725,0.9176820998545736,5
8,5,20,True,1.175603159982711,0.0025620688044951205,1.171971300151199,1.1791673998814076,5
8,5,20,False,1.1828419400844723,0.005926897189231018,1.1760988000314683,1.190323900198564,5
9,2,1,True,0.016632639989256858,0.0002821903632108061,0.016332299914211035,0.017169600119814277,5
9,2,1,False,0.016513500036671756,2.0346024123514026e-05,0.016493499977514148,0.01654660003259778,5
9,2,5,True,0.09898230005055667,0.0015052454947295012,0.09661720017902553,0.10104510001838207,5
9,2,5,False,0.09973634001798928,0.0006583229080885852,0.09868420008569956,0.10064520011655986,5
9,2,10,True,0.20310510005801916,0.001559066987251486,0.20162840001285076,0.20575490011833608,5
9,2,10,False,0.19883423992432653,0.0035594987546953252,0.19464079989120364,0.2041698000393808,5
9,2,15,True,0.3026690400205553,0.009646398839555656,0.29377290001139045,0.3196203000843525,5
9,2,15,False,0.30163624002598227,0.006540846099207164,0.29432660015299916,0.3125207000412047,5
9,2,20,True,0.3985212400089949,0.005638845287249106,0.393150000134483,0.40849180007353425,5
9,2,20,False,0.3937080399598926,0.0011565957689934755,0.3921898000407964,0.39528920012526214,5
9,3,1,True,0.02573258001357317,0.00037001077850704663,0.025229400023818016,0.02609140006825328,5
9,3,1,False,0.025833420036360622,0.0003113146917411215,0.025414400035515428,0.02620039996691048,5
9,3,5,True,0.1670517399907112,0.0009884523198644974,0.16597170010209084,0.1686805000063032,5
9,3,5,False,0.16642056000418962,0.0009436161579890557,0.16523859999142587,0.16757009993307292,5
9,3,10,True,0.3318362799938768,0.0018063854348062981,0.3298201998695731,0.33490879996679723,5
9,3,10,False,0.3331633599475026,0.002032771747759084,0.3293946001213044,0.33499439992010593,5
9,3,15,True,0.5061443199869246,0.005217550466098689,0.4979789999779314,0.5138518000021577,5
9,3,15,False,0.502664059959352,0.005365007414436833,0.4982412999961525,0.5130481999367476,5
9,3,20,True,0.666861099936068,0.002067922057575915,0.6648709999863058,0.6703500999137759,5
9,3,20,False,0.6661692399997264,0.002547073658002173,0.6615323999430984,0.6693688000086695,5
9,4,1,True,0.035295259999111296,0.0005272827540114121,0.03468940011225641,0.035933699924498796,5
9,4,1,False,0.035620460053905845,0.0003073791261097109,0.035126900067552924,0.0359200001694262,5
9,4,5,True,0.23173537994734944,0.0015876242240657837,0.2291343999095261,0.23321360000409186,5
9,4,5,False,0.23551707998849453,0.002543262241038794,0.2326967001426965,0.24021809990517795,5
9,4,10,True,0.4608497200068086,0.0017286303842074732,0.45789419999346137,0.4631639001891017,5
9,4,10,False,0.4706729999743402,0.0036418326481840175,0.46508170012384653,0.4748039999976754,5
9,4,15,True,0.6743335400708019,0.003432612277295152,0.6692991000600159,0.6795208000112325,5
9,4,15,False,0.670453259954229,0.0032631929264554074,0.6645182999782264,0.6732234000228345,5
9,4,20,True,0.9167968400288373,0.02535772678240385,0.8865195999387652,0.9538233000785112,5
9,4,20,False,0.9216944399755448,0.01805708143576401,0.8936173999682069,0.9415122999344021,5
9,5,1,True,0.04537196005694568,0.0013079207237891661,0.04402150004170835,0.04704990005120635,5
9,5,1,False,0.04430098002776504,0.0012723704396384557,0.04316499992273748,0.0464698001742363,5
9,5,5,True,0.2930374199524522,0.001694175503172577,0.29078999999910593,0.29536809981800616,5
9,5,5,False,0.2898010399658233,0.0012647944304140476,0.28738499991595745,0.2910490999929607,5
9,5,10,True,0.5935547799337655,0.002505439592183462,0.5914821999613196,0.5983303999528289,5
9,5,10,False,0.6068657799623907,0.00932510949036364,0.5970366999972612,0.6229065998923033,5
9,5,15,True,0.9073658800683916,0.005235125409731909,0.9026715999934822,0.9173701000399888,5
9,5,15,False,0.9164880399592221,0.008294241404066859,0.9041879998985678,0.9266844000667334,5
9,5,20,True,1.2163916599936784,0.005837939271792212,1.21227559982799,1.2279538000002503,5
9,5,20,False,1.2178990199696273,0.007098440846674846,1.2125100998673588,1.2317900999914855,5
10,2,1,True,0.018007800029590727,0.0008605328776950246,0.016793600050732493,0.019125299993902445,5
10,2,1,False,0.016738879960030317,0.00031498573151269427,0.01643089996650815,0.017342000035569072,5
10,2,5,True,0.10303191998973489,0.0018046511783255978,0.10142210009507835,0.10643659997731447,5
10,2,5,False,0.10216630008071662,0.0009400332600759188,0.10128100006841123,0.10391770000569522,5
10,2,10,True,0.20669090002775192,0.0028540890767587523,0.20421870006248355,0.21228710003197193,5
10,2,10,False,0.20456730001606047,0.0005878870978813427,0.20358099997974932,0.2052892001811415,5
10,2,15,True,0.30920786000788214,0.0009629840363864653,0.3076095001306385,0.3103906998876482,5
10,2,15,False,0.30887420000508425,0.0008838819527643088,0.307378500001505,0.3099940000101924,5
10,2,20,True,0.4127183599863201,0.0007395307610350277,0.41200749995186925,0.413997600087896,5
10,2,20,False,0.4137669000774622,0.0007690053787156201,0.41239980002865195,0.41469680005684495,5
10,3,1,True,0.025725420005619525,0.0001260063506038404,0.025589199969545007,0.025955900084227324,5
10,3,1,False,0.025988699961453678,0.00048734567259826845,0.02559699979610741,0.02689550002105534,5
10,3,5,True,0.17524226000532508,0.0008786759548628461,0.17375609977170825,0.17609119997359812,5
10,3,5,False,0.17485577994957566,0.0010389885169772802,0.17324030003510416,0.17618619999848306,5
10,3,10,True,0.3586903399787843,0.0028316793649987696,0.35435359994880855,0.3623200999572873,5
10,3,10,False,0.3596377599984407,0.0048617127532154655,0.3538472999352962,0.3657064000144601,5
10,3,15,True,0.5457010600715876,0.004331876036656688,0.5379048001486808,0.5508133000694215,5
10,3,15,False,0.5385191400535405,0.0018948513147108896,0.5360108001623303,0.5412793001160026,5
10,3,20,True,0.7267925000283867,0.005166300928999133,0.7209836000110954,0.7345943001564592,5
10,3,20,False,0.7212574600242079,0.004106022521009438,0.7179320000577718,0.7293077001813799,5
10,4,1,True,0.03528904002159834,0.00018739768767370336,0.03498469991609454,0.035544299986213446,5
10,4,1,False,0.035704739997163414,0.0003231340147195793,0.03519849991425872,0.03604170004837215,5
10,4,5,True,0.23880109996534885,0.0012424567642535386,0.2371344999410212,0.24078119988553226,5
10,4,5,False,0.23597620003856717,0.0011860796967630165,0.23440510011278093,0.23758740001358092,5
10,4,10,True,0.48919617999345066,0.0035502898674764217,0.48279669997282326,0.49242480006068945,5
10,4,10,False,0.47665807995945214,0.002752385379503551,0.47510350006632507,0.48215919989161193,5
10,4,15,True,0.708032299997285,0.004352363445027675,0.7016947001684457,0.7130974000319839,5
10,4,15,False,0.7085124799981714,0.0033669550363112175,0.7042068000882864,0.7123952000401914,5
10,4,20,True,0.954618479963392,0.0103023608494985,0.9396827998571098,0.9720334999728948,5
10,4,20,False,0.9612520199734718,0.008397925018544052,0.953567499993369,0.9749471999239177,5
10,5,1,True,0.042804540041834115,0.0005754644776502626,0.042248399928212166,0.04386710003018379,5
10,5,1,False,0.042926099989563225,0.0006045646479192347,0.042048600036650896,0.043740199878811836,5
10,5,5,True,0.30926600005477667,0.002065190400081921,0.3064868999645114,0.3113339999690652,5
10,5,5,False,0.30778848002664744,0.001094893154906362,0.30612619989551604,0.3095329001080245,5
10,5,10,True,0.6315240800846368,0.003507129997835636,0.6263439999893308,0.6360351000912488,5
10,5,10,False,0.6338961600326002,0.0033579337893700737,0.6291378999594599,0.6375168000813574,5
10,5,15,True,0.9649687801022082,0.011338629205008008,0.9508159002289176,0.978036800166592,5
10,5,15,False,0.9580301599577069,0.003484685759310212,0.953722900012508,0.9617013998795301,5
10,5,20,True,1.29601819999516,0.0018499577326813294,1.2935558001045138,1.298541999887675,5
10,5,20,False,1.3077563600614668,0.014509808733585304,1.2816034001298249,1.3197838999330997,5
11,2,1,True,0.01831657993607223,0.0002064451151848951,0.01799850002862513,0.018595699919387698,5
11,2,1,False,0.017982700001448394,6.265531554575592e-05,0.017882100073620677,0.018073600018396974,5
11,2,5,True,0.10745511995628476,0.00043480313482895306,0.1067521998193115,0.10801950003951788,5
11,2,5,False,0.10668132002465427,0.0009512458531328019,0.10596960014663637,0.10855300002731383,5
11,2,10,True,0.21753630000166596,0.0004945946018274239,0.21703649987466633,0.21845760010182858,5
11,2,10,False,0.21686320002190768,0.000656205220765908,0.21570870000869036,0.21755539998412132,5
11,2,15,True,0.3278003199957311,0.0008333383974155357,0.3266067001968622,0.3289458998478949,5
11,2,15,False,0.32546395999379457,0.0016236839678916762,0.3233782001771033,0.3282518999185413,5
11,2,20,True,0.4458201200701296,0.01708136073802356,0.4317046001087874,0.47694580000825226,5
11,2,20,False,0.47041091988794503,0.024539871187884536,0.4489779998548329,0.5135144998785108,5
11,3,1,True,0.029766640020534398,0.00023838710636856975,0.02948120003566146,0.030165599891915917,5
11,3,1,False,0.03006604011170566,0.00045639439769389495,0.02968760021030903,0.030932700028643012,5
11,3,5,True,0.19111394002102317,0.0029215739429533827,0.1861349001992494,0.19373599998652935,5
11,3,5,False,0.1883320199791342,0.0024413830768357414,0.1854348999913782,0.1917588000651449,5
11,3,10,True,0.3857136399485171,0.0008079899114992136,0.38458129996433854,0.3865165999159217,5
11,3,10,False,0.38533694003708663,0.0014610670513185806,0.3827860001474619,0.38724580011330545,5
11,3,15,True,0.5792978000361473,0.002057642189233389,0.5770839999895543,0.5831329999491572,5
11,3,15,False,0.5780553399585188,0.0024725574373585814,0.5737679998856038,0.5813215000089258,5
11,3,20,True,0.7813993599265814,0.009197752719235936,0.772126899799332,0.798157999990508,5
11,3,20,False,0.7779313399922103,0.007944721050979233,0.7702613000292331,0.7917666998691857,5
11,4,1,True,0.03932517999783158,0.00023100962640403691,0.038979999953880906,0.03958659991621971,5
11,4,1,False,0.03984561995603144,0.0005982757089942134,0.03927910001948476,0.04091409989632666,5
11,4,5,True,0.2547907399944961,0.001077261655391655,0.2531995000317693,0.25629619997926056,5
11,4,5,False,0.2552472799550742,0.0016460979235612791,0.2534152001608163,0.2580413999967277,5
11,4,10,True,0.5168801999650896,0.003483969038441403,0.5124402998480946,0.5214541000314057,5
11,4,10,False,0.5193819199688733,0.001197649386403435,0.5170882998500019,0.5205077999271452,5
11,4,15,True,0.7849153600167483,0.013259514194505393,0.7743865000084043,0.8081314000301063,5
11,4,15,False,0.786220180010423,0.006988226034935603,0.776284100022167,0.7957041000481695,5
11,4,20,True,1.0616932399570942,0.014246615675715453,1.0491758999414742,1.0873632000293583,5
11,4,20,False,1.0468040599953383,0.005256190782192321,1.038499099900946,1.0523041000124067,5
11,5,1,True,0.04713377999141812,0.0011247323992329794,0.0460332001093775,0.04914660006761551,5
11,5,1,False,0.04681795998476446,0.0005325923177655871,0.04593269992619753,0.04754339996725321,5
11,5,5,True,0.37580563998781147,0.0023812493052322065,0.3718004000838846,0.37877839989960194,5
11,5,5,False,0.363014779984951,0.006003757367064203,0.3588210998568684,0.37491980008780956,5
11,5,10,True,0.7083200599998236,0.003023647658252791,0.7038020000327379,0.7125487001612782,5
11,5,10,False,0.7135155399795622,0.003416349457513556,0.7084951000288129,0.718982599908486,5
11,5,15,True,1.0462561999913305,0.004791647665213189,1.0432055999990553,1.0557687999680638,5
11,5,15,False,1.0590117000043393,0.01088220229521677,1.0463191999588162,1.0729962000623345,5
11,5,20,True,1.3870889000594615,0.00716549200555129,1.3768802001141012,1.396578999934718,5
11,5,20,False,1.4128947399556637,0.011536874370477141,1.4028466998133808,1.4323470001108944,5
12,2,1,True,0.020316879963502288,0.00016141702141929035,0.020120299886912107,0.020603700075298548,5
12,2,1,False,0.02035192004404962,9.525695412500471e-05,0.020284400088712573,0.02053510001860559,5
12,2,5,True,0.11961081996560097,0.0010351938299935158,0.11831970000639558,0.12051669997163117,5
12,2,5,False,0.11926365997642278,0.0003127083304112977,0.11874489998444915,0.11968829995021224,5
12,2,10,True,0.2428665400017053,0.0007729811440608177,0.24186740000732243,0.24387660017237067,5
12,2,10,False,0.2424449199344963,0.0011450332192094485,0.2409804998897016,0.24365489999763668,5
12,2,15,True,0.3673424999695271,0.0013822176978852232,0.36591940000653267,0.3699300999287516,5
12,2,15,False,0.36655174000188706,0.0005767589230624574,0.3656001000199467,0.36732419999316335,5
12,2,20,True,0.49006686005741357,0.001614165015653915,0.48824220011010766,0.49292959994636476,5
12,2,20,False,0.49019037997350096,0.0018041358596936434,0.4886202998459339,0.4936438000295311,5
12,3,1,True,0.03239823998883366,0.0008350964714432632,0.03154359990730882,0.03393629984930158,5
12,3,1,False,0.032405900023877623,0.0008885066381873685,0.03157650004141033,0.034116400172933936,5
12,3,5,True,0.2029415199998766,0.0011723771649875126,0.20150969992391765,0.2050872000399977,5
12,3,5,False,0.20316325998865067,0.000943213064999159,0.20159949990920722,0.20428170007653534,5
12,3,10,True,0.40722222002223135,0.001802245800992228,0.4049231999088079,0.4103628001175821,5
12,3,10,False,0.4055224200710654,0.0028751893872824745,0.4026530000846833,0.410492799943313,5
12,3,15,True,0.6180311200208962,0.002099227459986683,0.6151481999550015,0.6202085001859814,5
12,3,15,False,0.6278990200720728,0.006467788492510105,0.6187490001320839,0.6363528000656515,5
12,3,20,True,0.8326265999581665,0.005480697870206715,0.8239498999901116,0.8405330998357385,5
12,3,20,False,0.8312327000778168,0.007351012311109752,0.8227008001413196,0.8402774001006037,5
12,4,1,True,0.04311477993614972,0.0005121123012612889,0.042370199924334884,0.04382589994929731,5
12,4,1,False,0.04268568004481495,0.0004369589182365604,0.04226160002872348,0.04350899998098612,5
12,4,5,True,0.27666425998322663,0.0007435927101710777,0.2753792000003159,0.2776064001955092,5
12,4,5,False,0.2769913200289011,0.0004401425010083849,0.27662070002406836,0.27776650013402104,5
12,4,10,True,0.5487695200368762,0.004037090977223364,0.5450393999926746,0.5541613998357207,5
12,4,10,False,0.5535515799652785,0.0017039399369730107,0.5514634000137448,0.5565980998799205,5
12,4,15,True,0.8400539399590343,0.005971179950403955,0.8335434999316931,0.8495187000371516,5
12,4,15,False,0.8305803399998695,0.0076927851670078335,0.8222972999792546,0.8445876999758184,5
12,4,20,True,1.1109316800255329,0.007433496512358167,1.1023983000777662,1.120316500077024,5
12,4,20,False,1.1149623199831695,0.008400601989040937,1.1034095999784768,1.1272261999547482,5
12,5,1,True,0.05560534000396729,0.0009051977548743967,0.054704600013792515,0.057191000087186694,5
12,5,1,False,0.05504263993352652,0.00039546915450293173,0.05475279991514981,0.055825699819251895,5
12,5,5,True,0.36115319998934864,0.005166975389905566,0.35410719993524253,0.36924929986707866,5
12,5,5,False,0.3586213400121778,0.000913654903046909,0.35734159988351166,0.35976150003261864,5
12,5,10,True,0.7329779999796301,0.0017652432082736098,0.7297938999254256,0.7348605000879616,5
12,5,10,False,0.7378206999972463,0.0025833942161489804,0.7336117001250386,0.7404777000192553,5
12,5,15,True,1.128433100041002,0.009073264337799083,1.120781800011173,1.1412645999807864,5
12,5,15,False,1.1281668800394982,0.011479282629368459,1.1184833999723196,1.150073800003156,5
12,5,20,True,1.5454095400404184,0.06750669098269774,1.5003098000306636,1.676262600114569,5
12,5,20,False,1.5140236199833452,0.010950539510752207,1.504398199962452,1.535393999889493,5
